,Paths,Angle
110,2024-06-21 00-18-59_111.png,0.0
111,2024-06-21 00-18-59_112.png,0.0
112,2024-06-21 00-19-00_113.png,0.0
113,2024-06-21 00-19-00_114.png,0.0
114,2024-06-21 00-19-01_115.png,0.0
115,2024-06-21 00-19-01_116.png,0.0
116,2024-06-21 00-19-02_117.png,0.0
117,2024-06-21 00-19-02_118.png,0.0
118,2024-06-21 00-19-03_119.png,0.0
119,2024-06-21 00-19-04_120.png,0.0
120,2024-06-21 00-19-04_121.png,0.0
121,2024-06-21 00-19-05_122.png,0.0
122,2024-06-21 00-19-05_123.png,0.0
123,2024-06-21 00-19-06_124.png,0.0
124,2024-06-21 00-19-06_125.png,0.0
125,2024-06-21 00-19-07_126.png,0.0
126,2024-06-21 00-19-07_127.png,0.0
127,2024-06-21 00-19-08_128.png,0.0
128,2024-06-21 00-19-08_129.png,0.0
129,2024-06-21 00-19-09_130.png,0.0
130,2024-06-21 00-19-09_131.png,0.0
131,2024-06-21 00-19-10_132.png,0.0
132,2024-06-21 00-19-10_133.png,0.0
133,2024-06-21 00-19-11_134.png,0.0
134,2024-06-21 00-19-11_135.png,0.0
135,2024-06-21 00-19-12_136.png,0.0
136,2024-06-21 00-19-13_137.png,0.0
137,2024-06-21 00-19-13_138.png,0.0
138,2024-06-21 00-19-14_139.png,0.0
139,2024-06-21 00-19-14_140.png,0.0
140,2024-06-21 00-19-15_141.png,0.0
141,2024-06-21 00-19-15_142.png,0.0
142,2024-06-21 00-19-16_143.png,0.0
143,2024-06-21 00-19-16_144.png,0.0
144,2024-06-21 00-19-17_145.png,0.0
145,2024-06-21 00-19-17_146.png,0.0
146,2024-06-21 00-19-18_147.png,0.0
147,2024-06-21 00-19-18_148.png,0.0
148,2024-06-21 00-19-19_149.png,0.0
149,2024-06-21 00-19-19_150.png,0.0
150,2024-06-21 00-19-20_151.png,0.0
151,2024-06-21 00-19-20_152.png,0.0
152,2024-06-21 00-19-21_153.png,0.0
153,2024-06-21 00-19-21_154.png,0.0
154,2024-06-21 00-19-22_155.png,0.0
155,2024-06-21 00-19-22_156.png,0.0
156,2024-06-21 00-19-23_157.png,0.0
157,2024-06-21 00-19-24_158.png,0.0
158,2024-06-21 00-19-24_159.png,0.0
159,2024-06-21 00-19-25_160.png,0.0
160,2024-06-21 00-19-25_161.png,0.0
161,2024-06-21 00-19-26_162.png,0.0
162,2024-06-21 00-19-26_163.png,0.0
163,2024-06-21 00-19-27_164.png,0.0
164,2024-06-21 00-19-27_165.png,0.0
165,2024-06-21 00-19-28_166.png,0.0
166,2024-06-21 00-19-28_167.png,0.0
167,2024-06-21 00-19-29_168.png,0.0
168,2024-06-21 00-19-29_169.png,0.0
169,2024-06-21 00-19-30_170.png,0.0
170,2024-06-21 00-19-30_171.png,0.0
171,2024-06-21 00-19-31_172.png,0.0
172,2024-06-21 00-19-31_173.png,0.0
173,2024-06-21 00-19-32_174.png,0.0
174,2024-06-21 00-19-33_175.png,0.0
175,2024-06-21 00-19-33_176.png,0.0
176,2024-06-21 00-19-34_177.png,0.0
177,2024-06-21 00-19-34_178.png,0.0
178,2024-06-21 00-19-35_179.png,0.0
179,2024-06-21 00-19-35_180.png,0.0
180,2024-06-21 00-19-36_181.png,0.0
181,2024-06-21 00-19-36_182.png,0.0
182,2024-06-21 00-19-37_183.png,0.0
183,2024-06-21 00-19-37_184.png,0.0
184,2024-06-21 00-19-38_185.png,0.0
185,2024-06-21 00-19-38_186.png,0.0
186,2024-06-21 00-19-39_187.png,0.0
187,2024-06-21 00-19-39_188.png,0.0
188,2024-06-21 00-19-40_189.png,0.0
189,2024-06-21 00-19-41_190.png,0.0
190,2024-06-21 00-19-41_191.png,0.0
191,2024-06-21 00-19-42_192.png,0.0
192,2024-06-21 00-19-42_193.png,0.0
193,2024-06-21 00-19-43_194.png,0.0
194,2024-06-21 00-19-43_195.png,0.0
195,2024-06-21 00-19-44_196.png,0.0
196,2024-06-21 00-19-44_197.png,0.0
197,2024-06-21 00-19-45_198.png,-0.023438215277565844
198,2024-06-21 00-19-45_199.png,-0.031250953703421125
199,2024-06-21 00-19-46_200.png,-0.06640827661976989
200,2024-06-21 00-19-46_201.png,-0.07031464583269753
201,2024-06-21 00-19-47_202.png,-0.035157322916348765
202,2024-06-21 00-19-47_203.png,-0.04687643055513169
203,2024-06-21 00-19-48_204.png,-0.04687643055513169
204,2024-06-21 00-19-48_205.png,-0.04687643055513169
205,2024-06-21 00-19-49_206.png,-0.023438215277565844
206,2024-06-21 00-19-49_207.png,-0.011719107638782922
207,2024-06-21 00-19-50_208.png,-0.04297006134220405
208,2024-06-21 00-19-50_209.png,-0.04297006134220405
209,2024-06-21 00-19-51_210.png,-0.04297006134220405
210,2024-06-21 00-19-52_211.png,-0.007812738425855281
211,2024-06-21 00-19-52_212.png,-0.011719107638782922
212,2024-06-21 00-19-53_213.png,-0.023438215277565844
213,2024-06-21 00-19-53_214.png,-0.05468916898098697
214,2024-06-21 00-19-54_215.png,-0.05078279976805933
215,2024-06-21 00-19-54_216.png,-0.003906369212927641
216,2024-06-21 00-19-55_217.png,-0.015625476851710562
217,2024-06-21 00-19-55_218.png,-0.05859553819391461
218,2024-06-21 00-19-56_219.png,-0.04297006134220405
219,2024-06-21 00-19-56_220.png,0.0
220,2024-06-21 00-19-57_221.png,-0.027344584490493484
221,2024-06-21 00-19-57_222.png,-0.04687643055513169
222,2024-06-21 00-19-58_223.png,-0.039063692129276406
223,2024-06-21 00-19-58_224.png,-0.023438215277565844
224,2024-06-21 00-19-59_225.png,-0.027344584490493484
225,2024-06-21 00-19-59_226.png,0.0
226,2024-06-21 00-20-00_227.png,0.0
227,2024-06-21 00-20-01_228.png,-0.06640827661976989
228,2024-06-21 00-20-01_229.png,-0.06640827661976989
229,2024-06-21 00-20-02_230.png,0.0
230,2024-06-21 00-20-02_231.png,-0.011719107638782922
231,2024-06-21 00-20-03_232.png,-0.05078279976805933
232,2024-06-21 00-20-03_233.png,-0.07031464583269753
233,2024-06-21 00-20-04_234.png,-0.019531846064638203
234,2024-06-21 00-20-04_235.png,-0.019531846064638203
235,2024-06-21 00-20-05_236.png,-0.031250953703421125
236,2024-06-21 00-20-05_237.png,-0.05859553819391461
237,2024-06-21 00-20-06_238.png,-0.031250953703421125
238,2024-06-21 00-20-06_239.png,-0.003906369212927641
239,2024-06-21 00-20-07_240.png,0.0
240,2024-06-21 00-20-07_241.png,0.0
241,2024-06-21 00-20-08_242.png,-0.011719107638782922
242,2024-06-21 00-20-08_243.png,-0.06250190740684225
243,2024-06-21 00-20-09_244.png,-0.07422101504562517
244,2024-06-21 00-20-10_245.png,-0.05078279976805933
245,2024-06-21 00-20-10_246.png,-0.019531846064638203
246,2024-06-21 00-20-11_247.png,-0.06640827661976989
247,2024-06-21 00-20-11_248.png,-0.05859553819391461
248,2024-06-21 00-20-12_249.png,0.0
249,2024-06-21 00-20-12_250.png,0.0
250,2024-06-21 00-20-13_251.png,0.0
251,2024-06-21 00-20-13_252.png,0.0
252,2024-06-21 00-20-14_253.png,0.03572191534165471
253,2024-06-21 00-20-14_254.png,0.0
254,2024-06-21 00-20-15_255.png,0.0
255,2024-06-21 00-20-15_256.png,-0.035157322916348765
256,2024-06-21 00-20-16_257.png,0.0
257,2024-06-21 00-20-16_258.png,0.0
258,2024-06-21 00-20-17_259.png,0.0
259,2024-06-21 00-20-17_260.png,0.0
260,2024-06-21 00-20-18_261.png,0.0
261,2024-06-21 00-20-19_262.png,0.0
262,2024-06-21 00-20-19_263.png,0.0
263,2024-06-21 00-20-20_264.png,0.0
264,2024-06-21 00-20-20_265.png,0.0
265,2024-06-21 00-20-21_266.png,0.0
266,2024-06-21 00-20-21_267.png,0.0
267,2024-06-21 00-20-22_268.png,0.0
268,2024-06-21 00-20-22_269.png,0.0
269,2024-06-21 00-20-23_270.png,0.0
270,2024-06-21 00-20-23_271.png,0.0
271,2024-06-21 00-20-24_272.png,0.0
272,2024-06-21 00-20-24_273.png,0.0
273,2024-06-21 00-20-25_274.png,0.0
274,2024-06-21 00-20-25_275.png,0.0
275,2024-06-21 00-20-26_276.png,0.0
276,2024-06-21 00-20-26_277.png,0.0
277,2024-06-21 00-20-27_278.png,0.0
278,2024-06-21 00-20-28_279.png,0.0
279,2024-06-21 00-20-28_280.png,0.0
280,2024-06-21 00-20-29_281.png,0.0
281,2024-06-21 00-20-29_282.png,0.0
282,2024-06-21 00-20-30_283.png,0.0
283,2024-06-21 00-20-30_284.png,0.0
284,2024-06-21 00-20-31_285.png,0.0
285,2024-06-21 00-20-31_286.png,0.0
286,2024-06-21 00-20-32_287.png,0.0
287,2024-06-21 00-20-32_288.png,0.0
288,2024-06-21 00-20-33_289.png,0.0
289,2024-06-21 00-20-33_290.png,0.0
290,2024-06-21 00-20-34_291.png,0.0
291,2024-06-21 00-20-34_292.png,0.0
292,2024-06-21 00-20-35_293.png,0.0
293,2024-06-21 00-20-35_294.png,0.0
294,2024-06-21 00-20-36_295.png,0.0
295,2024-06-21 00-20-36_296.png,0.0
296,2024-06-21 00-20-37_297.png,0.0
297,2024-06-21 00-20-38_298.png,0.0
298,2024-06-21 00-20-38_299.png,0.0
299,2024-06-21 00-20-39_300.png,0.0
300,2024-06-21 00-20-39_301.png,0.0
301,2024-06-21 00-20-40_302.png,0.0
302,2024-06-21 00-20-40_303.png,0.0
303,2024-06-21 00-20-41_304.png,0.0
304,2024-06-21 00-20-41_305.png,-0.023438215277565844
305,2024-06-21 00-20-42_306.png,-0.06640827661976989
306,2024-06-21 00-20-42_307.png,-0.05468916898098697
307,2024-06-21 00-20-43_308.png,-0.015625476851710562
308,2024-06-21 00-20-43_309.png,-0.07422101504562517
309,2024-06-21 00-20-44_310.png,-0.08203375347148045
310,2024-06-21 00-20-44_311.png,-0.09765923032319102
311,2024-06-21 00-20-45_312.png,-0.08984649189733573
312,2024-06-21 00-20-45_313.png,-0.08984649189733573
313,2024-06-21 00-20-46_314.png,-0.06250190740684225
314,2024-06-21 00-20-46_315.png,-0.06250190740684225
315,2024-06-21 00-20-47_316.png,-0.039063692129276406
316,2024-06-21 00-20-48_317.png,-0.04687643055513169
317,2024-06-21 00-20-48_318.png,-0.06250190740684225
318,2024-06-21 00-20-49_319.png,-0.06250190740684225
319,2024-06-21 00-20-49_320.png,-0.05859553819391461
320,2024-06-21 00-20-50_321.png,-0.05859553819391461
321,2024-06-21 00-20-50_322.png,-0.05468916898098697
322,2024-06-21 00-20-51_323.png,-0.05468916898098697
323,2024-06-21 00-20-51_324.png,-0.035157322916348765
324,2024-06-21 00-20-52_325.png,-0.015625476851710562
325,2024-06-21 00-20-52_326.png,-0.06250190740684225
326,2024-06-21 00-20-53_327.png,-0.09375286111026337
327,2024-06-21 00-20-53_328.png,-0.09375286111026337
328,2024-06-21 00-20-54_329.png,-0.07812738425855281
329,2024-06-21 00-20-54_330.png,-0.07422101504562517
330,2024-06-21 00-20-55_331.png,-0.07812738425855281
331,2024-06-21 00-20-55_332.png,-0.07812738425855281
332,2024-06-21 00-20-56_333.png,0.0
333,2024-06-21 00-20-56_334.png,0.0
334,2024-06-21 00-20-57_335.png,0.0
335,2024-06-21 00-20-58_336.png,0.0
336,2024-06-21 00-20-58_337.png,0.0
337,2024-06-21 00-20-59_338.png,0.0
338,2024-06-21 00-20-59_339.png,0.0
339,2024-06-21 00-21-00_340.png,0.0
340,2024-06-21 00-21-00_341.png,0.0
341,2024-06-21 00-21-01_342.png,0.0
342,2024-06-21 00-21-01_343.png,0.0
343,2024-06-21 00-21-02_344.png,0.0
344,2024-06-21 00-21-02_345.png,0.0
345,2024-06-21 00-21-03_346.png,0.019852290414136175
346,2024-06-21 00-21-03_347.png,0.07541123691518906
347,2024-06-21 00-21-04_348.png,-0.035157322916348765
348,2024-06-21 00-21-04_349.png,0.0
349,2024-06-21 00-21-05_350.png,0.0
350,2024-06-21 00-21-05_351.png,0.0
351,2024-06-21 00-21-06_352.png,0.007950071718497268
352,2024-06-21 00-21-07_353.png,0.16270943327127904
353,2024-06-21 00-21-07_354.png,0.15477462080751975
354,2024-06-21 00-21-08_355.png,0.12700277718436231
355,2024-06-21 00-21-08_356.png,0.12302011169774468
356,2024-06-21 00-21-09_357.png,0.10715048677022614
357,2024-06-21 00-21-09_358.png,0.09524826807458724
358,2024-06-21 00-21-10_359.png,0.08334604937894834
359,2024-06-21 00-21-10_360.png,0.07144383068330942
360,2024-06-21 00-21-11_361.png,0.07144383068330942
361,2024-06-21 00-21-11_362.png,0.05954161198767052
362,2024-06-21 00-21-12_363.png,0.047639393292031616
363,2024-06-21 00-21-12_364.png,0.05160679952391125
364,2024-06-21 00-21-13_365.png,0.05557420575579089
365,2024-06-21 00-21-13_366.png,0.11111789300210578
366,2024-06-21 00-21-14_367.png,0.11111789300210578
367,2024-06-21 00-21-14_368.png,0.0912808618427076
368,2024-06-21 00-21-15_369.png,0.05160679952391125
369,2024-06-21 00-21-15_370.png,-0.011719107638782922
370,2024-06-21 00-21-16_371.png,-0.06250190740684225
371,2024-06-21 00-21-16_372.png,-0.003906369212927641
372,2024-06-21 00-21-17_373.png,0.0
373,2024-06-21 00-21-18_374.png,-0.039063692129276406
374,2024-06-21 00-21-18_375.png,-0.07812738425855281
375,2024-06-21 00-21-19_376.png,-0.20703756828516495
376,2024-06-21 00-21-19_377.png,-0.15234839930417798
377,2024-06-21 00-21-20_378.png,-0.10156559953611866
378,2024-06-21 00-21-20_379.png,-0.05078279976805933
379,2024-06-21 00-21-21_380.png,-0.06250190740684225
380,2024-06-21 00-21-21_381.png,-0.06250190740684225
381,2024-06-21 00-21-22_382.png,-0.06250190740684225
382,2024-06-21 00-21-22_383.png,-0.023438215277565844
383,2024-06-21 00-21-23_384.png,-0.05078279976805933
384,2024-06-21 00-21-23_385.png,-0.07422101504562517
385,2024-06-21 00-21-24_386.png,0.015884884182256538
386,2024-06-21 00-21-24_387.png,-0.003906369212927641
387,2024-06-21 00-21-25_388.png,-0.007812738425855281
388,2024-06-21 00-21-26_389.png,-0.07422101504562517
389,2024-06-21 00-21-26_390.png,-0.06250190740684225
390,2024-06-21 00-21-27_391.png,-0.0859401226844081
391,2024-06-21 00-21-27_392.png,-0.06250190740684225
392,2024-06-21 00-21-28_393.png,-0.035157322916348765
393,2024-06-21 00-21-28_394.png,-0.08984649189733573
394,2024-06-21 00-21-29_395.png,-0.1250038148136845
395,2024-06-21 00-21-29_396.png,-0.08984649189733573
396,2024-06-21 00-21-30_397.png,-0.07422101504562517
397,2024-06-21 00-21-30_398.png,-0.07812738425855281
398,2024-06-21 00-21-31_399.png,-0.06640827661976989
399,2024-06-21 00-21-31_400.png,-0.06250190740684225
400,2024-06-21 00-21-32_401.png,-0.06250190740684225
401,2024-06-21 00-21-32_402.png,-0.06640827661976989
402,2024-06-21 00-21-33_403.png,-0.10156559953611866
403,2024-06-21 00-21-33_404.png,-0.07031464583269753
404,2024-06-21 00-21-34_405.png,-0.05078279976805933
405,2024-06-21 00-21-35_406.png,-0.05859553819391461
406,2024-06-21 00-21-35_407.png,-0.05859553819391461
407,2024-06-21 00-21-36_408.png,-0.05859553819391461
408,2024-06-21 00-21-36_409.png,-0.05859553819391461
409,2024-06-21 00-21-37_410.png,-0.05468916898098697
410,2024-06-21 00-21-37_411.png,-0.05859553819391461
411,2024-06-21 00-21-38_412.png,-0.07031464583269753
412,2024-06-21 00-21-38_413.png,-0.06640827661976989
413,2024-06-21 00-21-39_414.png,-0.06640827661976989
414,2024-06-21 00-21-39_415.png,-0.027344584490493484
415,2024-06-21 00-21-40_416.png,-0.05468916898098697
416,2024-06-21 00-21-40_417.png,-0.05859553819391461
417,2024-06-21 00-21-41_418.png,-0.05859553819391461
418,2024-06-21 00-21-41_419.png,-0.015625476851710562
419,2024-06-21 00-21-42_420.png,0.0
420,2024-06-21 00-21-42_421.png,-0.0859401226844081
421,2024-06-21 00-21-43_422.png,-0.04297006134220405
422,2024-06-21 00-21-44_423.png,1.5259254737998596e-05
423,2024-06-21 00-21-44_424.png,-0.12109744560075686
424,2024-06-21 00-21-45_425.png,0.0
425,2024-06-21 00-21-45_426.png,0.0
426,2024-06-21 00-21-46_427.png,-0.07031464583269753
427,2024-06-21 00-21-46_428.png,-0.10156559953611866
428,2024-06-21 00-21-47_429.png,0.0
429,2024-06-21 00-21-47_430.png,0.0
430,2024-06-21 00-21-48_431.png,0.015884884182256538
431,2024-06-21 00-21-48_432.png,0.0
432,2024-06-21 00-21-49_433.png,0.0
433,2024-06-21 00-21-49_434.png,0.015884884182256538
434,2024-06-21 00-21-50_435.png,1.5259254737998596e-05
435,2024-06-21 00-21-50_436.png,0.07541123691518906
436,2024-06-21 00-21-51_437.png,0.0
437,2024-06-21 00-21-51_438.png,0.0912808618427076
438,2024-06-21 00-21-52_439.png,-0.05078279976805933
439,2024-06-21 00-21-53_440.png,-0.007812738425855281
440,2024-06-21 00-21-53_441.png,0.0
441,2024-06-21 00-21-54_442.png,0.0
442,2024-06-21 00-21-54_443.png,0.0
443,2024-06-21 00-21-55_444.png,0.0
444,2024-06-21 00-21-55_445.png,0.0
445,2024-06-21 00-21-56_446.png,0.0
446,2024-06-21 00-21-56_447.png,0.0
447,2024-06-21 00-21-57_448.png,-0.05859553819391461
448,2024-06-21 00-21-57_449.png,0.003982665486617634
449,2024-06-21 00-21-58_450.png,0.5
450,2024-06-21 00-21-58_451.png,0.0
451,2024-06-21 00-21-59_452.png,0.5
452,2024-06-21 00-21-59_453.png,0.5
453,2024-06-21 00-22-00_454.png,0.1619098483230079
454,2024-06-21 00-22-00_455.png,0.0
455,2024-06-21 00-22-01_456.png,0.0
456,2024-06-21 00-22-02_457.png,0.0
457,2024-06-21 00-22-02_458.png,0.0
458,2024-06-21 00-22-03_459.png,-0.039063692129276406
459,2024-06-21 00-22-03_460.png,0.0
460,2024-06-21 00-22-04_461.png,-0.10156559953611866
461,2024-06-21 00-22-04_462.png,-0.08984649189733573
462,2024-06-21 00-22-05_463.png,-0.06640827661976989
463,2024-06-21 00-22-05_464.png,-0.1054719687490463
464,2024-06-21 00-22-06_465.png,-0.10937833796197394
465,2024-06-21 00-22-06_466.png,-0.05078279976805933
466,2024-06-21 00-22-07_467.png,-0.039063692129276406
467,2024-06-21 00-22-07_468.png,-0.027344584490493484
468,2024-06-21 00-22-08_469.png,-0.035157322916348765
469,2024-06-21 00-22-08_470.png,-0.007812738425855281
470,2024-06-21 00-22-09_471.png,-0.0859401226844081
471,2024-06-21 00-22-10_472.png,-0.06640827661976989
472,2024-06-21 00-22-10_473.png,-0.12109744560075686
473,2024-06-21 00-22-11_474.png,-0.0859401226844081
474,2024-06-21 00-22-11_475.png,-0.06640827661976989
475,2024-06-21 00-22-12_476.png,-0.06640827661976989
476,2024-06-21 00-22-12_477.png,-0.12109744560075686
477,2024-06-21 00-22-13_478.png,-0.05859553819391461
478,2024-06-21 00-22-13_479.png,-0.035157322916348765
479,2024-06-21 00-22-14_480.png,-0.09765923032319102
480,2024-06-21 00-22-14_481.png,0.0
481,2024-06-21 00-22-15_482.png,-0.08203375347148045
482,2024-06-21 00-22-15_483.png,0.0
483,2024-06-21 00-22-16_484.png,0.0
484,2024-06-21 00-22-16_485.png,-0.011719107638782922
485,2024-06-21 00-22-17_486.png,0.0
486,2024-06-21 00-22-17_487.png,-0.015625476851710562
487,2024-06-21 00-22-18_488.png,0.0
488,2024-06-21 00-22-18_489.png,0.023819696646015808
489,2024-06-21 00-22-19_490.png,-0.019531846064638203
490,2024-06-21 00-22-20_491.png,0.0
491,2024-06-21 00-22-20_492.png,-0.13281655323953978
492,2024-06-21 00-22-21_493.png,0.0
493,2024-06-21 00-22-21_494.png,0.05557420575579089
494,2024-06-21 00-22-22_495.png,0.07541123691518906
495,2024-06-21 00-22-22_496.png,0.0
496,2024-06-21 00-22-23_497.png,0.0
497,2024-06-21 00-22-23_498.png,0.0
498,2024-06-21 00-22-24_499.png,0.0
499,2024-06-21 00-22-24_500.png,0.0
500,2024-06-21 00-22-25_501.png,0.0
501,2024-06-21 00-22-25_502.png,0.0
502,2024-06-21 00-22-26_503.png,0.0
503,2024-06-21 00-22-26_504.png,0.0
504,2024-06-21 00-22-27_505.png,0.0
505,2024-06-21 00-22-27_506.png,0.0
506,2024-06-21 00-22-28_507.png,0.0
507,2024-06-21 00-22-29_508.png,-0.04687643055513169
508,2024-06-21 00-22-29_509.png,0.0
509,2024-06-21 00-22-30_510.png,-0.007812738425855281
510,2024-06-21 00-22-30_511.png,-0.08203375347148045
511,2024-06-21 00-22-31_512.png,-0.07031464583269753
512,2024-06-21 00-22-31_513.png,-0.07031464583269753
513,2024-06-21 00-22-32_514.png,-0.08203375347148045
514,2024-06-21 00-22-32_515.png,-0.07422101504562517
515,2024-06-21 00-22-33_516.png,-0.06640827661976989
516,2024-06-21 00-22-33_517.png,-0.05468916898098697
517,2024-06-21 00-22-34_518.png,-0.05468916898098697
518,2024-06-21 00-22-34_519.png,-0.06640827661976989
519,2024-06-21 00-22-35_520.png,-0.06640827661976989
520,2024-06-21 00-22-35_521.png,-0.07422101504562517
521,2024-06-21 00-22-36_522.png,-0.0859401226844081
522,2024-06-21 00-22-37_523.png,-0.0859401226844081
523,2024-06-21 00-22-37_524.png,-0.08203375347148045
524,2024-06-21 00-22-38_525.png,-0.07422101504562517
525,2024-06-21 00-22-38_526.png,-0.035157322916348765
526,2024-06-21 00-22-39_527.png,0.0
527,2024-06-21 00-22-39_528.png,-0.007812738425855281
528,2024-06-21 00-22-40_529.png,-0.06250190740684225
529,2024-06-21 00-22-40_530.png,-0.11719107638782922
530,2024-06-21 00-22-41_531.png,-0.07812738425855281
531,2024-06-21 00-22-41_532.png,-0.05859553819391461
532,2024-06-21 00-22-42_533.png,-0.05859553819391461
533,2024-06-21 00-22-42_534.png,-0.05468916898098697
534,2024-06-21 00-22-43_535.png,-0.05468916898098697
535,2024-06-21 00-22-43_536.png,-0.05468916898098697
536,2024-06-21 00-22-44_537.png,-0.06250190740684225
537,2024-06-21 00-22-44_538.png,0.0
538,2024-06-21 00-22-45_539.png,0.0
539,2024-06-21 00-22-46_540.png,0.0
540,2024-06-21 00-22-46_541.png,0.0
541,2024-06-21 00-22-47_542.png,0.0
542,2024-06-21 00-22-47_543.png,0.0
543,2024-06-21 00-22-48_544.png,0.0
