,Paths,Angle
89,2024-06-21 01-09-05_90.png,0.0
90,2024-06-21 01-09-06_91.png,0.0
91,2024-06-21 01-09-06_92.png,0.0
92,2024-06-21 01-09-07_93.png,0.0
93,2024-06-21 01-09-07_94.png,0.0
94,2024-06-21 01-09-08_95.png,0.0
95,2024-06-21 01-09-08_96.png,0.0
96,2024-06-21 01-09-09_97.png,0.0
97,2024-06-21 01-09-10_98.png,0.0
98,2024-06-21 01-09-10_99.png,0.0
99,2024-06-21 01-09-11_100.png,0.0
100,2024-06-21 01-09-11_101.png,0.0
101,2024-06-21 01-09-12_102.png,0.0
102,2024-06-21 01-09-12_103.png,0.0
103,2024-06-21 01-09-13_104.png,0.0
104,2024-06-21 01-09-13_105.png,0.0
105,2024-06-21 01-09-14_106.png,0.0
106,2024-06-21 01-09-14_107.png,0.0
107,2024-06-21 01-09-15_108.png,0.0
108,2024-06-21 01-09-15_109.png,0.0
109,2024-06-21 01-09-16_110.png,0.0
110,2024-06-21 01-09-16_111.png,0.0
111,2024-06-21 01-09-17_112.png,0.0
112,2024-06-21 01-09-18_113.png,0.0
113,2024-06-21 01-09-18_114.png,0.0
114,2024-06-21 01-09-19_115.png,0.0
115,2024-06-21 01-09-19_116.png,0.0
116,2024-06-21 01-09-20_117.png,0.0
117,2024-06-21 01-09-20_118.png,0.0
118,2024-06-21 01-09-21_119.png,0.0
119,2024-06-21 01-09-21_120.png,0.0
120,2024-06-21 01-09-22_121.png,0.0
121,2024-06-21 01-09-22_122.png,0.0
122,2024-06-21 01-09-23_123.png,0.0
123,2024-06-21 01-09-23_124.png,0.0
124,2024-06-21 01-09-24_125.png,0.0
125,2024-06-21 01-09-24_126.png,0.0
126,2024-06-21 01-09-25_127.png,0.0
127,2024-06-21 01-09-26_128.png,0.0
128,2024-06-21 01-09-26_129.png,0.0
129,2024-06-21 01-09-27_130.png,0.0
130,2024-06-21 01-09-27_131.png,0.0
131,2024-06-21 01-09-28_132.png,0.0
132,2024-06-21 01-09-28_133.png,0.0
133,2024-06-21 01-09-29_134.png,0.0
134,2024-06-21 01-09-29_135.png,0.0
135,2024-06-21 01-09-30_136.png,0.0
136,2024-06-21 01-09-30_137.png,0.0
137,2024-06-21 01-09-31_138.png,0.0
138,2024-06-21 01-09-31_139.png,0.0
139,2024-06-21 01-09-32_140.png,0.0
140,2024-06-21 01-09-32_141.png,0.0
141,2024-06-21 01-09-33_142.png,0.0
142,2024-06-21 01-09-33_143.png,0.0
143,2024-06-21 01-09-34_144.png,0.0
144,2024-06-21 01-09-35_145.png,0.0
145,2024-06-21 01-09-35_146.png,0.0
146,2024-06-21 01-09-36_147.png,0.0
147,2024-06-21 01-09-36_148.png,0.0
148,2024-06-21 01-09-37_149.png,0.0
149,2024-06-21 01-09-37_150.png,0.0
150,2024-06-21 01-09-38_151.png,0.0
151,2024-06-21 01-09-38_152.png,0.0
152,2024-06-21 01-09-39_153.png,-0.019531846064638203
153,2024-06-21 01-09-39_154.png,-0.035157322916348765
154,2024-06-21 01-09-40_155.png,-0.035157322916348765
155,2024-06-21 01-09-40_156.png,0.003982665486617634
156,2024-06-21 01-09-41_157.png,0.03175450910977508
157,2024-06-21 01-09-41_158.png,0.027787102877895445
158,2024-06-21 01-09-42_159.png,0.023819696646015808
159,2024-06-21 01-09-43_160.png,0.019852290414136175
160,2024-06-21 01-09-43_161.png,0.019852290414136175
161,2024-06-21 01-09-44_162.png,0.03968932157353435
162,2024-06-21 01-09-44_163.png,0.0793786431470687
163,2024-06-21 01-09-45_164.png,0.1031830805383465
164,2024-06-21 01-09-45_165.png,0.07144383068330942
165,2024-06-21 01-09-46_166.png,0.06350901821955016
166,2024-06-21 01-09-46_167.png,0.13493758964812158
167,2024-06-21 01-09-47_168.png,0.12302011169774468
168,2024-06-21 01-09-47_169.png,0.15477462080751975
169,2024-06-21 01-09-48_170.png,0.12302011169774468
170,2024-06-21 01-09-48_171.png,0.12302011169774468
171,2024-06-21 01-09-49_172.png,0.12302011169774468
172,2024-06-21 01-09-50_173.png,0.12302011169774468
173,2024-06-21 01-09-50_174.png,0.12302011169774468
174,2024-06-21 01-09-51_175.png,-0.04297006134220405
175,2024-06-21 01-09-51_176.png,1.5259254737998596e-05
176,2024-06-21 01-09-52_177.png,0.11905270546586505
177,2024-06-21 01-09-52_178.png,0.11508529923398542
178,2024-06-21 01-09-53_179.png,0.11508529923398542
179,2024-06-21 01-09-53_180.png,0.03968932157353435
180,2024-06-21 01-09-54_181.png,-0.003906369212927641
181,2024-06-21 01-09-54_182.png,0.0
182,2024-06-21 01-09-55_183.png,-0.019531846064638203
183,2024-06-21 01-09-55_184.png,0.0
184,2024-06-21 01-09-56_185.png,0.0
185,2024-06-21 01-09-56_186.png,0.0
186,2024-06-21 01-09-57_187.png,-0.023438215277565844
187,2024-06-21 01-09-58_188.png,0.0
188,2024-06-21 01-09-58_189.png,0.0
189,2024-06-21 01-09-59_190.png,0.0
190,2024-06-21 01-09-59_191.png,0.0
191,2024-06-21 01-10-00_192.png,0.0
192,2024-06-21 01-10-00_193.png,0.0
193,2024-06-21 01-10-01_194.png,0.0
194,2024-06-21 01-10-01_195.png,0.0
195,2024-06-21 01-10-02_196.png,0.0
196,2024-06-21 01-10-02_197.png,0.0
197,2024-06-21 01-10-03_198.png,0.0
198,2024-06-21 01-10-03_199.png,0.0
199,2024-06-21 01-10-04_200.png,0.0
200,2024-06-21 01-10-04_201.png,0.0
201,2024-06-21 01-10-05_202.png,0.0
202,2024-06-21 01-10-06_203.png,0.0
203,2024-06-21 01-10-06_204.png,0.0
204,2024-06-21 01-10-07_205.png,0.0
205,2024-06-21 01-10-07_206.png,0.0
206,2024-06-21 01-10-08_207.png,0.0
207,2024-06-21 01-10-08_208.png,0.0
208,2024-06-21 01-10-09_209.png,0.0
209,2024-06-21 01-10-09_210.png,0.0
210,2024-06-21 01-10-10_211.png,0.0
211,2024-06-21 01-10-10_212.png,0.0
212,2024-06-21 01-10-11_213.png,0.0
213,2024-06-21 01-10-11_214.png,0.0
214,2024-06-21 01-10-12_215.png,0.0
215,2024-06-21 01-10-12_216.png,0.0
216,2024-06-21 01-10-13_217.png,0.0
217,2024-06-21 01-10-13_218.png,0.0
218,2024-06-21 01-10-14_219.png,0.0
219,2024-06-21 01-10-14_220.png,0.0
220,2024-06-21 01-10-15_221.png,0.0
221,2024-06-21 01-10-16_222.png,0.0
222,2024-06-21 01-10-16_223.png,0.0
223,2024-06-21 01-10-17_224.png,0.0
224,2024-06-21 01-10-17_225.png,0.007950071718497268
225,2024-06-21 01-10-18_226.png,0.0
226,2024-06-21 01-10-18_227.png,0.0
227,2024-06-21 01-10-19_228.png,0.0
228,2024-06-21 01-10-19_229.png,0.027787102877895445
229,2024-06-21 01-10-20_230.png,0.011917477950376903
230,2024-06-21 01-10-20_231.png,0.0
231,2024-06-21 01-10-21_232.png,0.0
232,2024-06-21 01-10-21_233.png,0.0
233,2024-06-21 01-10-22_234.png,0.0
234,2024-06-21 01-10-23_235.png,0.0
235,2024-06-21 01-10-23_236.png,0.0
236,2024-06-21 01-10-24_237.png,0.0
237,2024-06-21 01-10-24_238.png,0.0
238,2024-06-21 01-10-25_239.png,0.0
239,2024-06-21 01-10-25_240.png,0.0
240,2024-06-21 01-10-26_241.png,0.0
241,2024-06-21 01-10-26_242.png,0.0
242,2024-06-21 01-10-27_243.png,0.0
243,2024-06-21 01-10-27_244.png,0.0
244,2024-06-21 01-10-28_245.png,0.0
245,2024-06-21 01-10-29_246.png,0.0
246,2024-06-21 01-10-29_247.png,0.0
247,2024-06-21 01-10-30_248.png,0.0
248,2024-06-21 01-10-30_249.png,0.0
249,2024-06-21 01-10-31_250.png,0.0
250,2024-06-21 01-10-31_251.png,0.0
251,2024-06-21 01-10-32_252.png,0.0
252,2024-06-21 01-10-32_253.png,0.0793786431470687
253,2024-06-21 01-10-33_254.png,0.14683980834376048
254,2024-06-21 01-10-33_255.png,0.09921567430646687
255,2024-06-21 01-10-34_256.png,0.08731345561082797
256,2024-06-21 01-10-35_257.png,0.09524826807458724
257,2024-06-21 01-10-35_258.png,0.09524826807458724
258,2024-06-21 01-10-36_259.png,0.10715048677022614
259,2024-06-21 01-10-36_260.png,0.14683980834376048
260,2024-06-21 01-10-37_261.png,0.16270943327127904
261,2024-06-21 01-10-37_262.png,0.05954161198767052
262,2024-06-21 01-10-38_263.png,0.12302011169774468
263,2024-06-21 01-10-38_264.png,0.12302011169774468
264,2024-06-21 01-10-39_265.png,0.11508529923398542
265,2024-06-21 01-10-39_266.png,0.05954161198767052
266,2024-06-21 01-10-40_267.png,0.05557420575579089
267,2024-06-21 01-10-40_268.png,0.015884884182256538
268,2024-06-21 01-10-41_269.png,0.07541123691518906
269,2024-06-21 01-10-41_270.png,0.0
270,2024-06-21 01-10-42_271.png,0.0
271,2024-06-21 01-10-43_272.png,0.0
272,2024-06-21 01-10-43_273.png,0.0
273,2024-06-21 01-10-44_274.png,0.0
274,2024-06-21 01-10-44_275.png,0.027787102877895445
275,2024-06-21 01-10-45_276.png,0.0
276,2024-06-21 01-10-45_277.png,0.06350901821955016
277,2024-06-21 01-10-46_278.png,-0.011719107638782922
278,2024-06-21 01-10-46_279.png,0.003982665486617634
279,2024-06-21 01-10-47_280.png,0.03572191534165471
280,2024-06-21 01-10-47_281.png,0.0
281,2024-06-21 01-10-48_282.png,-0.05078279976805933
282,2024-06-21 01-10-48_283.png,-0.003906369212927641
283,2024-06-21 01-10-49_284.png,0.0
284,2024-06-21 01-10-49_285.png,0.0
285,2024-06-21 01-10-50_286.png,0.0
286,2024-06-21 01-10-51_287.png,0.0
287,2024-06-21 01-10-51_288.png,0.0
288,2024-06-21 01-10-52_289.png,0.0
289,2024-06-21 01-10-52_290.png,0.0
290,2024-06-21 01-10-53_291.png,0.0
291,2024-06-21 01-10-53_292.png,0.0
292,2024-06-21 01-10-54_293.png,0.0
293,2024-06-21 01-10-54_294.png,0.03175450910977508
294,2024-06-21 01-10-55_295.png,0.05557420575579089
295,2024-06-21 01-10-55_296.png,0.08334604937894834
296,2024-06-21 01-10-56_297.png,0.08334604937894834
297,2024-06-21 01-10-56_298.png,0.0912808618427076
298,2024-06-21 01-10-57_299.png,0.09524826807458724
299,2024-06-21 01-10-57_300.png,0.09524826807458724
300,2024-06-21 01-10-58_301.png,0.09524826807458724
301,2024-06-21 01-10-59_302.png,0.09524826807458724
302,2024-06-21 01-10-59_303.png,0.09524826807458724
303,2024-06-21 01-11-00_304.png,0.09524826807458724
304,2024-06-21 01-11-00_305.png,0.09524826807458724
305,2024-06-21 01-11-01_306.png,0.09524826807458724
306,2024-06-21 01-11-01_307.png,0.09524826807458724
307,2024-06-21 01-11-02_308.png,0.10715048677022614
308,2024-06-21 01-11-02_309.png,0.03175450910977508
309,2024-06-21 01-11-03_310.png,0.07541123691518906
310,2024-06-21 01-11-03_311.png,0.0793786431470687
311,2024-06-21 01-11-04_312.png,0.07144383068330942
312,2024-06-21 01-11-04_313.png,0.06350901821955016
313,2024-06-21 01-11-05_314.png,0.0
314,2024-06-21 01-11-05_315.png,0.07144383068330942
315,2024-06-21 01-11-06_316.png,0.03175450910977508
316,2024-06-21 01-11-07_317.png,0.08731345561082797
317,2024-06-21 01-11-07_318.png,0.0
318,2024-06-21 01-11-08_319.png,-0.09375286111026337
319,2024-06-21 01-11-08_320.png,0.0
320,2024-06-21 01-11-09_321.png,0.0
321,2024-06-21 01-11-09_322.png,0.0
322,2024-06-21 01-11-10_323.png,-0.023438215277565844
323,2024-06-21 01-11-10_324.png,-0.019531846064638203
324,2024-06-21 01-11-11_325.png,0.003982665486617634
325,2024-06-21 01-11-11_326.png,-0.003906369212927641
326,2024-06-21 01-11-12_327.png,-0.035157322916348765
327,2024-06-21 01-11-12_328.png,0.0
328,2024-06-21 01-11-13_329.png,0.0
329,2024-06-21 01-11-13_330.png,0.0
330,2024-06-21 01-11-14_331.png,-0.05078279976805933
331,2024-06-21 01-11-15_332.png,0.0
332,2024-06-21 01-11-15_333.png,0.0
333,2024-06-21 01-11-16_334.png,0.0
334,2024-06-21 01-11-16_335.png,0.0
335,2024-06-21 01-11-17_336.png,0.0
336,2024-06-21 01-11-17_337.png,0.0
337,2024-06-21 01-11-18_338.png,0.0
338,2024-06-21 01-11-18_339.png,0.0
339,2024-06-21 01-11-19_340.png,0.027787102877895445
340,2024-06-21 01-11-19_341.png,0.0
341,2024-06-21 01-11-20_342.png,0.0
342,2024-06-21 01-11-20_343.png,0.0
343,2024-06-21 01-11-21_344.png,0.0
344,2024-06-21 01-11-21_345.png,0.015884884182256538
345,2024-06-21 01-11-22_346.png,0.0
346,2024-06-21 01-11-22_347.png,0.0
347,2024-06-21 01-11-23_348.png,0.0
348,2024-06-21 01-11-24_349.png,0.0
349,2024-06-21 01-11-24_350.png,0.0
350,2024-06-21 01-11-25_351.png,0.0
351,2024-06-21 01-11-25_352.png,0.0
352,2024-06-21 01-11-26_353.png,0.0
353,2024-06-21 01-11-26_354.png,0.0
354,2024-06-21 01-11-27_355.png,0.0
355,2024-06-21 01-11-27_356.png,0.0
356,2024-06-21 01-11-28_357.png,0.0
357,2024-06-21 01-11-28_358.png,0.0
358,2024-06-21 01-11-29_359.png,0.0
359,2024-06-21 01-11-29_360.png,0.023819696646015808
360,2024-06-21 01-11-30_361.png,0.06350901821955016
361,2024-06-21 01-11-31_362.png,0.06350901821955016
362,2024-06-21 01-11-31_363.png,0.05954161198767052
363,2024-06-21 01-11-32_364.png,0.0
364,2024-06-21 01-11-32_365.png,0.03175450910977508
365,2024-06-21 01-11-33_366.png,0.06350901821955016
366,2024-06-21 01-11-33_367.png,0.07541123691518906
367,2024-06-21 01-11-34_368.png,0.11508529923398542
368,2024-06-21 01-11-34_369.png,0.17857905819879757
369,2024-06-21 01-11-35_370.png,0.16667683950315867
370,2024-06-21 01-11-35_371.png,0.16667683950315867
371,2024-06-21 01-11-36_372.png,0.1031830805383465
372,2024-06-21 01-11-36_373.png,0.09524826807458724
373,2024-06-21 01-11-37_374.png,0.09524826807458724
374,2024-06-21 01-11-38_375.png,0.03968932157353435
375,2024-06-21 01-11-38_376.png,0.03572191534165471
376,2024-06-21 01-11-39_377.png,0.03968932157353435
377,2024-06-21 01-11-39_378.png,0.04367198706015198
378,2024-06-21 01-11-40_379.png,0.11111789300210578
379,2024-06-21 01-11-40_380.png,0.10715048677022614
380,2024-06-21 01-11-41_381.png,0.10715048677022614
381,2024-06-21 01-11-41_382.png,0.10715048677022614
382,2024-06-21 01-11-42_383.png,0.10715048677022614
383,2024-06-21 01-11-42_384.png,0.10715048677022614
384,2024-06-21 01-11-43_385.png,0.10715048677022614
385,2024-06-21 01-11-43_386.png,0.13890499588000121
386,2024-06-21 01-11-44_387.png,0.011917477950376903
387,2024-06-21 01-11-44_388.png,0.13493758964812158
388,2024-06-21 01-11-45_389.png,0.09921567430646687
389,2024-06-21 01-11-45_390.png,0.03968932157353435
390,2024-06-21 01-11-46_391.png,0.08334604937894834
391,2024-06-21 01-11-47_392.png,0.0912808618427076
392,2024-06-21 01-11-47_393.png,0.10715048677022614
393,2024-06-21 01-11-48_394.png,0.09921567430646687
394,2024-06-21 01-11-48_395.png,0.06350901821955016
395,2024-06-21 01-11-49_396.png,0.06747642445142979
396,2024-06-21 01-11-49_397.png,0.05160679952391125
397,2024-06-21 01-11-50_398.png,0.015884884182256538
398,2024-06-21 01-11-50_399.png,-0.015625476851710562
399,2024-06-21 01-11-51_400.png,1.5259254737998596e-05
400,2024-06-21 01-11-51_401.png,0.0
401,2024-06-21 01-11-52_402.png,0.250007629627369
402,2024-06-21 01-11-52_403.png,0.0
403,2024-06-21 01-11-53_404.png,-0.13672292245246742
404,2024-06-21 01-11-54_405.png,-0.09765923032319102
405,2024-06-21 01-11-54_406.png,-0.039063692129276406
406,2024-06-21 01-11-55_407.png,-0.07031464583269753
407,2024-06-21 01-11-55_408.png,-0.05468916898098697
408,2024-06-21 01-11-56_409.png,-0.039063692129276406
409,2024-06-21 01-11-56_410.png,-0.11328470717490158
410,2024-06-21 01-11-57_411.png,-0.11719107638782922
411,2024-06-21 01-11-57_412.png,-0.09375286111026337
412,2024-06-21 01-11-58_413.png,-0.08203375347148045
413,2024-06-21 01-11-58_414.png,-0.14062929166539506
414,2024-06-21 01-11-59_415.png,-0.11328470717490158
415,2024-06-21 01-11-59_416.png,-0.05078279976805933
416,2024-06-21 01-12-00_417.png,-0.08203375347148045
417,2024-06-21 01-12-00_418.png,-0.1054719687490463
418,2024-06-21 01-12-01_419.png,-0.05078279976805933
419,2024-06-21 01-12-02_420.png,-0.09375286111026337
420,2024-06-21 01-12-02_421.png,-0.0859401226844081
421,2024-06-21 01-12-03_422.png,-0.023438215277565844
422,2024-06-21 01-12-03_423.png,1.5259254737998596e-05
423,2024-06-21 01-12-04_424.png,0.0
424,2024-06-21 01-12-04_425.png,-0.05468916898098697
425,2024-06-21 01-12-05_426.png,0.0
426,2024-06-21 01-12-05_427.png,-0.04297006134220405
427,2024-06-21 01-12-06_428.png,0.011917477950376903
428,2024-06-21 01-12-06_429.png,0.0
429,2024-06-21 01-12-07_430.png,-0.04687643055513169
430,2024-06-21 01-12-07_431.png,-0.011719107638782922
431,2024-06-21 01-12-08_432.png,0.0
432,2024-06-21 01-12-08_433.png,0.0
433,2024-06-21 01-12-09_434.png,0.0
434,2024-06-21 01-12-10_435.png,0.0
435,2024-06-21 01-12-10_436.png,0.0
436,2024-06-21 01-12-11_437.png,0.0
437,2024-06-21 01-12-11_438.png,0.0
438,2024-06-21 01-12-12_439.png,0.0
439,2024-06-21 01-12-12_440.png,0.0
440,2024-06-21 01-12-13_441.png,0.0
441,2024-06-21 01-12-13_442.png,0.0
442,2024-06-21 01-12-14_443.png,0.015884884182256538
443,2024-06-21 01-12-14_444.png,0.06350901821955016
444,2024-06-21 01-12-15_445.png,0.08731345561082797
445,2024-06-21 01-12-15_446.png,0.08731345561082797
446,2024-06-21 01-12-16_447.png,0.08334604937894834
447,2024-06-21 01-12-17_448.png,0.0793786431470687
448,2024-06-21 01-12-17_449.png,0.06747642445142979
449,2024-06-21 01-12-18_450.png,0.06747642445142979
450,2024-06-21 01-12-18_451.png,0.06747642445142979
451,2024-06-21 01-12-19_452.png,0.06747642445142979
452,2024-06-21 01-12-19_453.png,0.06747642445142979
453,2024-06-21 01-12-20_454.png,0.07144383068330942
454,2024-06-21 01-12-20_455.png,0.13097018341624195
455,2024-06-21 01-12-21_456.png,0.13493758964812158
456,2024-06-21 01-12-21_457.png,0.13493758964812158
457,2024-06-21 01-12-22_458.png,0.12700277718436231
458,2024-06-21 01-12-22_459.png,0.11905270546586505
459,2024-06-21 01-12-23_460.png,0.11905270546586505
460,2024-06-21 01-12-23_461.png,0.0912808618427076
461,2024-06-21 01-12-24_462.png,0.0
462,2024-06-21 01-12-24_463.png,-0.007812738425855281
463,2024-06-21 01-12-25_464.png,0.0
464,2024-06-21 01-12-26_465.png,0.0
465,2024-06-21 01-12-26_466.png,0.0
466,2024-06-21 01-12-27_467.png,0.0
467,2024-06-21 01-12-27_468.png,0.0
468,2024-06-21 01-12-28_469.png,0.0
469,2024-06-21 01-12-28_470.png,0.0
470,2024-06-21 01-12-29_471.png,0.0
471,2024-06-21 01-12-29_472.png,0.0
472,2024-06-21 01-12-30_473.png,0.0
473,2024-06-21 01-12-30_474.png,0.0
474,2024-06-21 01-12-31_475.png,0.0
475,2024-06-21 01-12-31_476.png,0.0
476,2024-06-21 01-12-32_477.png,0.0
477,2024-06-21 01-12-32_478.png,0.0
478,2024-06-21 01-12-33_479.png,0.0
479,2024-06-21 01-12-34_480.png,0.023819696646015808
480,2024-06-21 01-12-34_481.png,0.0
481,2024-06-21 01-12-35_482.png,0.0
482,2024-06-21 01-12-35_483.png,0.0
483,2024-06-21 01-12-36_484.png,0.0
484,2024-06-21 01-12-36_485.png,0.0
485,2024-06-21 01-12-37_486.png,0.0
486,2024-06-21 01-12-37_487.png,0.0
487,2024-06-21 01-12-38_488.png,0.0
488,2024-06-21 01-12-38_489.png,0.0
489,2024-06-21 01-12-39_490.png,0.0
490,2024-06-21 01-12-39_491.png,0.0
491,2024-06-21 01-12-40_492.png,0.0
492,2024-06-21 01-12-41_493.png,0.0
493,2024-06-21 01-12-41_494.png,0.0
494,2024-06-21 01-12-42_495.png,0.0
495,2024-06-21 01-12-42_496.png,0.0
496,2024-06-21 01-12-43_497.png,0.0
497,2024-06-21 01-12-43_498.png,0.0
498,2024-06-21 01-12-44_499.png,0.0
499,2024-06-21 01-12-44_500.png,0.0
500,2024-06-21 01-12-45_501.png,0.0
501,2024-06-21 01-12-45_502.png,0.0
502,2024-06-21 01-12-46_503.png,0.0
503,2024-06-21 01-12-46_504.png,0.0
504,2024-06-21 01-12-47_505.png,0.0
505,2024-06-21 01-12-47_506.png,0.0
506,2024-06-21 01-12-48_507.png,0.0
507,2024-06-21 01-12-48_508.png,0.0
508,2024-06-21 01-12-49_509.png,0.0
509,2024-06-21 01-12-50_510.png,0.0
510,2024-06-21 01-12-50_511.png,0.0
511,2024-06-21 01-12-51_512.png,0.0
512,2024-06-21 01-12-51_513.png,0.0
513,2024-06-21 01-12-52_514.png,0.0
514,2024-06-21 01-12-52_515.png,0.027787102877895445
515,2024-06-21 01-12-53_516.png,0.04367198706015198
516,2024-06-21 01-12-53_517.png,0.03572191534165471
517,2024-06-21 01-12-54_518.png,0.0
518,2024-06-21 01-12-54_519.png,0.0
519,2024-06-21 01-12-55_520.png,0.0
520,2024-06-21 01-12-55_521.png,1.5259254737998596e-05
521,2024-06-21 01-12-56_522.png,0.06350901821955016
522,2024-06-21 01-12-56_523.png,0.047639393292031616
523,2024-06-21 01-12-57_524.png,0.047639393292031616
524,2024-06-21 01-12-58_525.png,0.0912808618427076
525,2024-06-21 01-12-58_526.png,0.08731345561082797
526,2024-06-21 01-12-59_527.png,0.08731345561082797
527,2024-06-21 01-12-59_528.png,0.08334604937894834
528,2024-06-21 01-13-00_529.png,0.0
529,2024-06-21 01-13-00_530.png,0.0
530,2024-06-21 01-13-01_531.png,0.023819696646015808
531,2024-06-21 01-13-01_532.png,0.015884884182256538
532,2024-06-21 01-13-02_533.png,0.0
533,2024-06-21 01-13-02_534.png,0.03968932157353435
534,2024-06-21 01-13-03_535.png,0.05954161198767052
535,2024-06-21 01-13-03_536.png,0.07541123691518906
536,2024-06-21 01-13-04_537.png,1.5259254737998596e-05
537,2024-06-21 01-13-05_538.png,0.0
538,2024-06-21 01-13-05_539.png,0.007950071718497268
539,2024-06-21 01-13-06_540.png,0.0
540,2024-06-21 01-13-06_541.png,0.003982665486617634
541,2024-06-21 01-13-07_542.png,0.015884884182256538
542,2024-06-21 01-13-07_543.png,0.05954161198767052
543,2024-06-21 01-13-08_544.png,0.05557420575579089
544,2024-06-21 01-13-08_545.png,0.0793786431470687
545,2024-06-21 01-13-09_546.png,0.0793786431470687
546,2024-06-21 01-13-09_547.png,0.0793786431470687
547,2024-06-21 01-13-10_548.png,0.0793786431470687
548,2024-06-21 01-13-10_549.png,0.07541123691518906
549,2024-06-21 01-13-11_550.png,0.07541123691518906
550,2024-06-21 01-13-12_551.png,0.0
551,2024-06-21 01-13-12_552.png,-0.003906369212927641
552,2024-06-21 01-13-13_553.png,-0.04297006134220405
553,2024-06-21 01-13-13_554.png,0.0
